SMILES,SPLIT
O=S(=O)(c1ccc(N2CCCCC2)cc1)N1CCOCC1,train
CC(C(=O)Nc1ncccn1)N1CCOC(C)(C)C1,train
Cc1occc1C(=O)NCC(=O)NC(C)Cc1cccc(Cl)c1,train
Cc1cccc(-n2ncnc2CCC(=O)NC2CCCC2)c1C,train
O=C(NCCN1CCOCC1)c1ccc(F)c(F)c1F,train
Cn1c(CO)cnc1SC1CCCN(c2ccccc2F)C1=O,train
CC(=O)Nc1cccc(CNC(=O)NCCc2ccc(F)cc2C)c1,train
COCCn1ccc(NC(=O)Nc2ccc(F)cc2F)n1,train
Cc1ccc(C(=O)NCC(=O)NCCc2csc(C)n2)cc1,train
N#CCc1ccc(C(=O)NCCc2ccc(F)cc2)cc1,train
c1cnc(-n2cncn2)c(CNCc2cccc3c2OCO3)c1,train
O=C(c1csc(Nc2cccnc2)n1)N1CCC2(CC1)OCCO2,train
Cc1cc(C(=O)Nc2nn(-c3ccccc3Cl)cc2C)c(C)o1,train
CCn1c(CN2CCOC(Cn3cccn3)C2)nc2cc(F)ccc21,train
Cc1cc(NC(=O)c2cc(-c3cccnc3)nc3ccccc23)ccn1,train
CCc1ccc(CNCC(O)c2ccccc2)cc1,train
O=C(CCn1cncn1)NC(c1ccccc1)c1ccco1,train
COCCOCC(=O)N1CC2(CCCC2)c2c(F)cccc21,train
CC(C)N1CC(C(=O)Nc2ccc(Cl)cc2)CC1=O,train
COC(=O)CCN(C)C(=O)c1ccc(Cl)cc1F,train
COc1ccc(C)cc1-n1nnnc1SCC(C)C(C)=O,train
CCn1cc(NC(=O)c2ccc(Oc3ccc(C)cc3)o2)cn1,train
CN(C)C(CNC(=O)CNC(=O)c1ccc(F)cc1)c1cccs1,train
CC(C)(C)c1nnc(NC(=O)C2CC3C=CC2C3)s1,train
CN(Cc1nnc2n1CCC2)C(=O)C1Cc2cc(Cl)ccc2O1,train
Cc1cn(-c2ccccc2Cl)nc1NC(=O)N(C)CC(O)C1CC1,train
Cc1ccc(C(=O)N2CCCC(O)C2)cc1Cl,train
Cc1nc(NC(=O)CCn2cncn2)sc1C,train
COc1ccc(CC(=O)NC(C)C2(N3CCOCC3)CCCC2)cc1,train
CCn1c(SCC(=O)NC2CC2)nnc1-c1ccccc1C,train
N#CCCN(CCC(F)(F)F)Cc1cccc2cn[nH]c12,train
Cn1nc(CNC(=O)CCSc2ccccc2)cc1-c1ccco1,train
Cc1ccoc1C(=O)Nc1cccn(Cc2ccc(F)cc2)c1=O,train
Cc1nc(-c2ccccc2)c(-c2nnc(N)o2)s1,train
Cn1cc(N2CCC3(CCCN(C(=O)c4ccnn4C)C3)C2=O)cn1,train
Cc1n[nH]c(C)c1NC(=O)C(C)NC(=O)c1cccs1,train
O=C(Nc1cc(Cl)cc2cccnc12)c1ccoc1,train
CCc1nc2n(n1)CCCC2NC(=O)NCc1ccccc1COC,train
CC(C)Oc1ccc(F)cc1NC(=O)C1CC(=O)N(C2CC2)C1,train
CN(Cc1nc(-c2ccco2)no1)Cc1nccn1C(F)F,train
NC(=O)Cn1nc(-c2ccc(F)cc2)n(-c2ccncc2)c1=O,train
O=S(=O)(Cc1nc2ccccc2s1)c1ccc(Cl)cc1,train
O=C(NCc1ccccc1)N1CCn2nc(-c3ccccc3)nc2C1,train
COc1cccc(C(O)CNCc2ccccc2F)c1,train
COc1ccc(-c2cn3cccc(N)c3n2)cc1Cl,train
Cc1cc(COC(=O)CCc2nc(-c3ccsc3)no2)no1,train
CCN(Cc1ccc(OC)c(OC)c1)C(=O)c1cc(F)cc(F)c1,train
COc1ccc(F)cc1NC(=O)c1ccc(-n2cccn2)cc1,train
O=C(c1ccc(Br)cc1)C1CCCCN1,train
NS(=O)(=O)Cc1ccc(CNC(=O)COc2ccccc2)cc1,train
CC(=O)NC(C)C(=O)Nc1ccccc1Oc1cccc(C)c1,train
Cc1nc(COC(=O)c2cccc(NC(=O)NC(C)C)c2)no1,train
CCC1CCCN(C(=O)Nc2ccc(C(C)=O)cc2)C1,train
CC(NC(=O)Nc1nncs1)C(=O)NCC(F)(F)F,train
CN(c1ccc(F)c(F)c1)S(=O)(=O)c1cn[nH]c1,train
Cc1ccc(C(=O)CN2C(=O)COc3cccc(N)c32)cc1,train
Cc1ccccc1-n1nc(C(=O)N2CCCCC2C)nc1C,train
CC(Sc1ncn[nH]1)C(=O)Nc1c(F)cccc1F,train
CCc1noc(C)c1C(=O)N1CCCC(C(=O)NC2CCCCC2)C1,train
CCOC(=O)c1nnsc1NC(=O)c1ccc(F)c(F)c1,train
C#CCCN1CCN(C(=O)CCc2ccc3c(c2)OCCCO3)CC1,train
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,train
Cc1cccc(CCC(=O)OCC(=O)NC(C)C)c1,train
Cc1ccccc1NC(=O)c1cnc(-c2ccncc2)nc1N,train
CC(NC(=O)NCCNc1ncccc1C(F)(F)F)C(=O)N(C)C,train
Clc1ccc2c(c1Cl)CCNC2c1ccccn1,train
CCc1oc(C(=O)Nc2ccc3c(c2)COC3)cc1C,train
COc1ccc(NC(=O)N(Cc2ccncc2)CC2CCCO2)cc1,train
CC1(C)Nc2cc(F)c(F)cc2N(CCO)C1=O,train
O=C(c1cc(F)c(Cl)cc1Cl)N1CCCCC1CO,train
OC(COc1ccc(F)cc1)Cn1nnnc1-c1ccccn1,train
CN(C)C(=O)c1ccc(C(=O)N(C)Cc2cccc(C#N)c2)cc1,train
N#Cc1nc(COc2ccccc2)oc1N1CCCCC1,train
O=C(NCCNc1ncnc2ccccc12)C1CC1,train
CCC(CC)(CNC(=O)Nc1ccc2c(c1)COC2)C(=O)OC,train
COc1cc(CC(CO)c2ccccc2)cc(OC)c1OC,train
CCC(C)c1cc(C(=O)NCc2noc(-c3ccsc3)n2)on1,train
CCn1cc(NC(=O)c2cccc(-c3ccoc3)c2)ccc1=O,train
O=S(=O)(Nc1ccc2c(c1)OCO2)c1ccccc1,train
CN(C)C(=O)N1CCOC2C(OCC3CCOCC3)CCC21,train
Cc1cccc(C(=O)Nc2ccc(-n3ccnc3)nc2)c1,train
CN(C)C(=O)c1cc(NCc2cc(C#N)ccc2F)ccc1F,train
N#Cc1cccc(OCCN2CCCCCC2=O)c1,train
CC(C)C(C)NC(=O)N1CCC(NS(C)(=O)=O)CC1,train
CCOc1ccccc1Oc1coc2cc(OCC#N)ccc2c1=O,train
NC(=O)c1cccnc1N1CCN(S(=O)(=O)c2ccccc2)CC1,train
COc1ccccc1C(=O)N(C)C1CCCCC1O,train
O=C(c1cccs1)N1CCOCC1c1nccc(N2CCCC2)n1,train
C=CCNC(=O)CC1CSc2nc(C)c(C)c(=O)n21,train
CCC1OCc2c(OC)ccc(Br)c21,train
CCCn1cnnc1CN(C)c1ccnc(C(F)(F)F)n1,train
Cc1cc(-c2cccc(-n3cnnn3)c2)nc2ccccc12,train
COc1cccc(C(=O)NC2C3CCOC3C23CCCC3)c1F,train
O=C(c1cc(F)cc(F)c1)N1CCC(OCc2ccccc2F)CC1,train
CC(=O)NC1CCCN(C(=O)Nc2ccc(Br)cc2)C1,train
O=c1[nH]ncc(NCc2ccccc2Cn2cccn2)c1Cl,train
Cc1c(Cl)cnc(NC(=O)COC(=O)C2CC2)c1Cl,train
Cn1cccc1CN(C(=O)Nc1ccc2c(c1)OCO2)C1CC1,train
CC(O)(CNC(=O)c1ccc(F)c(F)c1)c1ccc2c(c1)OCO2,train
Cc1cnn(CCCNC(=O)C2CC(=O)N(Cc3ccccn3)C2)c1,train
Cc1nc(-c2ccncc2)sc1C(=O)Nc1ccc2[nH]ccc2c1,train
CC1Cc2ccc(-c3cc(COC(=O)c4ccno4)no3)cc2O1,train
CC(C)c1cc(N)cc2c1OC(c1ccccc1)C(=O)N2C,train
Cc1nc(-c2c[nH]c(C(=O)NCc3ccoc3)c2)cs1,train
Cn1nccc1C(=O)Nc1cc(-c2ccncc2)n[nH]1,train
Cc1noc(C)c1C(C)Cc1nc(-c2ccc(C#N)cn2)no1,train
COCc1nc2cc(F)c(F)cc2n1Cc1cccc(C#N)c1,train
CC1CCN(Cc2nnnn2C2CC2)c2ccccc21,train
COc1ccc(-c2ccc(C(=O)CCN3CCOCC3)cc2)cc1,train
CC1(NC(=O)c2cc(N3CCCC3=O)ccc2Cl)CCOCC1,train
Cn1ccnc(NC(=O)c2ccc(-n3cccc3)c(F)c2)c1=O,train
O=C(c1cccc(Br)c1)N1CCCC(CO)C1,train
N#CCc1ccc(NC(=O)Cn2cc(C(F)(F)F)ccc2=O)cc1,train
NC(=O)c1ccc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)cc1,train
CC(CC(=O)c1ccco1)NC(=O)c1cn(C)nc1C(C)(C)C,train
CC1(C)CN(Cc2cccc(C(=O)NCc3ccco3)c2)CCO1,train
CCNC(=O)c1ccccc1NC(=O)c1ncn(-c2ccccc2)n1,train
CCOc1ccc(C(=O)CN2CCN(CCO)CC2)cc1,train
CN(Cc1nc2ccsc2c(=O)[nH]1)C(=O)CSc1ccncc1,train
COCc1ccccc1C(=O)N1CCCN(Cc2nccn2C)CC1,train
Cn1cc(C(=O)Nc2ccnc3ccnn23)c(-c2cccs2)n1,train
CCOCc1nc(CCN(C)C(=O)NC(C)(C)C)no1,train
Cc1ccc2ncc(C(=O)N3CCCC(n4cccn4)C3)n2c1,train
O=C(NCCCSc1ccccc1)NCC(F)(F)F,train
O=C1CSc2ccc(C(=O)NCCc3ccc(F)cc3)cc2N1,train
COCCOC(=O)C1=C(C)NC(=O)NC1c1ccc2ncccc2c1,train
CCC(NC(=O)c1cnn(C)c1)C12CC3CC(CC(C3)C1)C2,train
CC1CN(CC(=O)c2ccc3c(c2)CCC3)CCO1,train
CC(C)(CO)Nc1ccc(-c2nc(-c3ccccc3F)no2)cn1,train
CC(=O)c1nc2ccc(F)c(F)c2n1CC(F)(F)F,train
COCCNC(=O)c1cccc(N2C(=O)C(C)(C)CS2(=O)=O)c1,train
O=C(CCNc1ncccn1)N1CCN(c2ccccc2F)CC1,train
N#CCCOc1cc(Cl)c(Cl)cc1Cl,train
CCc1nc2n(n1)CCCC2NC(=O)c1ccc(=O)n(C)n1,train
Cc1ccn2c(=O)c(NC(=O)C3CCCCC3)c(C)nc2c1,train
COc1ccc(NC(=O)c2cccnc2N)cc1Cl,train
Cc1ccc(S(=O)(=O)CCC(=O)NCCc2cccc(C)c2)cc1,train
Cc1ccc(Cl)c(OC(C)C(=O)N(C)Cc2cc(C)on2)c1,train
O=C(NCC(O)CO)Nc1ccccc1CC(F)(F)F,train
Cc1ccn(CC(=O)Cc2ccccc2Br)c(=O)c1C#N,train
O=C(Cn1ccccc1=O)Nc1ccc(Cl)cc1F,train
O=C(NCCc1ccccc1)c1ccc(F)c(F)c1F,train
O=C(Nc1ccc(F)cc1)c1cccc(F)c1F,train
Cc1ccc(-n2c(SCC(N)=O)nc3ccccc3c2=O)cc1C,train
COC(=O)NC(n1cc(C)c(=O)[nH]c1=O)C(Cl)(Cl)Cl,train
CNC(=O)c1nc(CN2C(=O)c3cccc4cccc2c34)no1,train
CCC(=O)NCc1cnn(-c2ccc(C(=O)N(C)C)cc2)c1,train
Cc1cnc(C(=O)N2CCC(OCc3ccc(F)cc3)CC2)cn1,train
CC(C)Cc1cc(C(=O)N2CCCC2CC(=O)c2ccccc2)[nH]n1,train
OCc1ccc(OCc2nnc(-c3ccccc3)s2)cc1,train
Cc1cc(NC(=O)C2COc3ccccc3O2)n(C(C)C)n1,train
CCN(CC)C(=O)COc1c(C#N)cccc1OC,train
O=C(c1cc2c(s1)CCCCC2)N1CCC(CO)C1,train
CC(C)OCc1c(C(=O)N(C)Cc2ccncc2)oc2ccccc12,train
COc1nccc2cnn(COC(CO)CO)c12,train
OCc1nnn(-c2cc(Cl)cc(Cl)c2)c1C1CC1,train
O=C(C1CC1)N(Cc1nc2ccccc2c(=O)[nH]1)C1CCCC1,train
CCCNC(=O)Cc1cc(=O)oc2cc(OC)ccc12,train
Cc1ccc(-c2cnnn2Cc2ccc(C#N)cc2)cc1,train
Cc1nc(C)c(C(=O)N2CCCC2CC(=O)c2ccccc2)o1,train
CC(C)(C)c1cccc(OC(=O)C2CCCN(C(N)=O)C2)c1,train
Cc1noc(C)c1CC(=O)N(CC1CCCO1)c1ccncc1,train
Cc1ccnc(NC(=O)C(C)n2nc(C)cc2C)c1,train
CCCC(C)NC(=O)CN(C)S(=O)(=O)c1cccnc1,train
COC(=O)C(NC(=O)C(C)C)c1cc(F)ccc1F,train
Cc1noc(C)c1CC(C)NC(=O)c1cnc(C2CCCO2)s1,train
CC(=O)N(Cc1ccc(NC(=O)N(C)C(C)CC#N)cc1)C1CC1,train
CCOCCN(C)C(=O)NCc1cc(Cl)cc2c1OCC2,train
O=C(Cn1cnc2sccc2c1=O)Nc1cccc(Cl)c1,train
COc1ncccc1CNC(=O)N1CCN(c2nccs2)CC1,train
Cc1cc(C)c(S(=O)(=O)Nc2ccc(CNC(N)=O)cc2)c(C)c1,train
Cc1csc(N2CCCN(C(=O)NCc3ccco3)CC2)n1,train
CC(O)CN1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,train
Cc1ccc(N(C)C(=O)CCN2C(=O)C(C)Oc3ccccc32)cc1,train
CSc1ccc(CN(C)CC(O)c2c(F)cccc2F)cc1,train
O=C(COc1ccc(N2CCCC2=O)cc1)Nc1cccc(O)c1,train
O=C(Nc1ccc2c(c1)OCCO2)c1c(F)cccc1F,train
CN(C)Cc1c(O)c(=O)cc(CO)n1CCCO,train
CC(CCc1ccc(O)cc1)NC(=O)NCc1ccc2c(c1)OCO2,train
O=C(CCc1ccco1)NCc1cccc(Cl)c1,train
CN(C)C(=O)N1CCN(C(=O)C2CCCO2)CC1,train
CC(=O)NC1C2=C(CCCC2)C(=O)N1Cc1ccccc1,train
CCN(C)C(=O)c1cccc(-c2nc(-c3ccc(C#N)cn3)no2)c1,train
CCC(CC)NC(=O)C1CC(=O)N(Cc2ccco2)C1,train
CCOCCCNC(=O)Nc1ccc2nc(C(C)C)sc2c1,train
COc1ccc(CNC(=O)C2COc3ccccc3C2)cc1,train
CCc1nnc(NC(=O)c2cc(C3CC3)nc3ccccc23)s1,train
CCS(=O)(=O)c1ccc(NC(=O)NCCCC(C)C)cc1,train
CCCCN1CC(C(=O)N(Cc2ccccc2)C(C)C)CC1=O,train
CC(=O)N1CCN(C(=O)CCc2ccc(C)cc2)CC1,train
C=CCOC(=O)C1=C(C)NC(=O)NC1C1CC=CCC1,train
CCOc1ccc(C2=CCN(C(=O)C3CCNC(=O)C3)CC2)cc1,train
CCNC(=O)N1CC(C(=O)NC2CC2)CC(c2ccc(F)c(C)c2)C1,train
Cc1nc(-c2ccccn2)sc1C(=O)N1CCOCC1C1CC1,train
Cn1cc(Br)cc1C(=O)NC1(C#N)CC1,train
Cc1cccc(C)c1NC(=O)Nc1ccc(F)cc1F,train
Cc1ccc(CCNC(=O)Cn2ncc3c2-c2ccccc2OC3)cc1,train
Cc1ccc(CNC(=O)Cc2coc3ccc(F)cc23)cc1,train
O=C(NCc1ccncc1)c1cc(F)ccc1-n1cnnn1,train
Cc1nnc(NC(=O)NCc2ccccc2OC(F)(F)F)s1,train
Cc1cc2ccccc2n1CC(=O)N1CCn2cnnc2C1,train
O=C(NCc1cccnc1)c1csc(COc2ccccc2F)n1,train
COc1c(NC(=O)CCc2ccsc2)c(C)nn1C,train
CCN(C(=O)Cc1csc(N2CCCC2=O)n1)C1CC1,train
COc1ccc(C(=O)NCC#Cc2ccc(C(C)=O)cc2)cc1,train
Cc1ccc(C(O)(CCNC(=O)N2CCCC2)C(F)(F)F)o1,train
C#CCN1CCC(C(=O)Nc2cc(Cl)cc(Cl)c2)CC1,train
Cc1cc(C(=O)OCc2ncc(-c3ccccc3)o2)on1,train
CS(=O)(=O)N1CCC(C(=O)OCc2cc(C#N)ccc2F)CC1,train
O=C(Nc1ccccc1-n1cccn1)C1CC2C=CC1C2,train
CCc1ccccc1NC(=O)c1nnn(-c2cccc(C)c2)c1N,train
CC(C(=O)NCCS(=O)(=O)N1CCc2ccccc21)n1ccnc1,train
O=C(NCC1CCN(c2cccc(Br)c2)C1)c1cc[nH]c1,train
CCOc1ccc(-n2c3c(cc(C#N)c2=O)C(=O)CCC3)cc1,train
N#Cc1ccc(NCC(=O)NCc2nc(-c3cccs3)no2)cc1,train
COCCn1ccc(NCc2cccc(-c3ccncc3)c2)n1,train
CC1(C(=O)NCCc2c[nH]c3ccccc23)Oc2ccccc2NC1=O,train
CSc1nc(C)cc(C(=O)Nc2cnn(C(C)C)c2)n1,train
CCc1ncnc2c1CCN(Cc1cccnc1)CC2,train
CC(=O)Nc1ccc(O)c(C(=O)NCc2ncn(C)n2)c1,train
O=C(OCc1nncn1C1CC1)c1ccn(-c2ccccc2)n1,train
CCOC(=O)Cc1cccc(-c2nn3cnnc3s2)c1,train
CN(C)C(=O)CCNC(=O)CCc1ccc(Br)cc1F,train
Cn1ccsc1=NC(=O)CCNC(=O)OC(C)(C)C,train
CC(=O)NC(c1ccccc1)c1ccc2c(c1)CCCO2,train
NC(=O)C1Cc2ccccc2CN1C(=O)c1cnc2ccccc2n1,train
Fc1cc(Cl)c2c(c1)C(c1nccs1)NCC2,train
NC(=O)CN1CCN(C(=O)C2CCCOC2c2ccccc2)CC1,train
CC(C)Nc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(O)COC(C)C,train
CC(C)CN(C)C(=O)Nc1ccc(Cl)cc1C(=O)N1CCCC1,train
O=C(CNC1=NS(=O)(=O)c2ccccc21)Nc1cccc(F)c1,train
COc1cccc(NCC(=O)c2ccc(C)cc2)c1,train
COC(=O)C(C)N1CCNc2cc(Br)ccc21,train
CC(C)C1CN(C(=O)Nc2cnn(CC(F)F)c2)CCO1,train
NS(=O)(=O)c1cc(O)c2c(S(N)(=O)=O)cccc2c1,train
CCOc1ccccc1CNC(=O)NCC1CCCO1,train
CC(=O)Nc1cccc(C(=O)OCC(=O)Nc2cc(C)ccc2C)c1,train
CCc1ccc(C2COCCN2Cc2cncs2)o1,train
CCc1nc(CN(C)c2ccc(F)c(F)c2)cs1,train
CCOCC(=O)Nc1nc(-c2cc(C)oc2C)cs1,train
Cc1nnc2cc(N3CCN(C(=O)NC4CCCCC4)CC3)cnn12,train
Cc1ccc(NC(=O)N(Cc2ccco2)CC2CCCO2)cc1,train
COc1cccc(SCC(=O)Nc2ccccc2C#N)c1,train
CC(=O)c1cccc(S(=O)(=O)Nc2ccccc2CO)c1,train
COc1cccc2cc(C(=O)NC(C)c3ccc(F)cc3)c(=O)oc12,train
CC(C)(C)OC(=O)N1CCCCC1C(=O)NCC1CC1,train
CCN(C(=O)C(C)n1nnc(-c2ccccc2)n1)c1ccccc1,train
Cc1ocnc1C(=O)N1CCN(c2ccc(F)cc2Cl)CC1,train
COCC(=O)Nc1cccc(NCC(=O)N(C)c2ccccc2)c1,train
Cc1c(-c2ccnc3ncnn23)sc2nc3ccccc3n12,train
Cc1n[nH]cc1NC(=O)c1c(Br)c2ccccc2n1C,train
CCCC(NC(=O)c1ccncc1Cl)C(=O)OC,train
COCC(=O)Nc1cccc(CNC(=O)c2sccc2C)c1,train
CCOCCNC(=O)N1CCc2ccc(Cl)cc2C1,train
Cc1ncsc1CCC(=O)NCc1nncn1C1CCCCC1,train
O=C(Cc1ccc[nH]1)NC(Cc1ccccc1)C(=O)NC1CC1,train
CC(=O)Nc1cc(NC(=O)NCCCc2c(C)noc2C)ccc1C,train
COc1ccc(CNC(=O)c2c(N)sc3ccccc3c2=O)cc1,train
COc1ccc2c(OCc3nccc(N)n3)ccnc2c1,train
O=C(NCC(F)(F)F)C1CCCN1C(=O)Cc1cccc(O)c1,train
C=C(C)CSc1nnc(N2CCOCC2)n1CC,train
O=C(NCCc1nc2ccccc2n1CCO)c1ccccc1,train
Cc1ccc(F)c(NC(=O)N(C)Cc2ccccn2)c1,train
COc1ccc(-c2cnnc(NC(C)Cc3cccnc3)n2)cc1,train
CC(=O)N1CCN(C(=O)c2ccc(Cl)cc2O)CC1,train
CC(=O)NCCNC(=O)NCc1ccnc(OC(C)(C)C)c1,train
Cc1nnc(N2CCOC3CCC2C3OCc2ccncc2)s1,train
COc1ccccc1NC(=O)CSc1nccn1-c1ccccc1,train
CC(C)Sc1ncccc1C(=O)Nc1ccc2oc(=O)ccc2c1,train
COc1cccc(OC)c1COC(=O)c1ccc(S(C)=O)cc1,train
COCCN1CCC2(CCN(C(=O)c3ccoc3)CC2)C1=O,train
CN(C(=O)c1csc2c1CCCC2)C1(C#N)CCC1,train
CC(CCC(C)(C)C)NC(=O)NCC(C)(C)N1CCOCC1,train
NC(=O)C1CCN(C(=O)c2ccc(Oc3ccccc3)cc2)C1,train
COC(=O)C(C)(C)c1ccc(NC(=O)N2CCCC(C)C2CO)cc1,train
C#CCN1CCN(C(=O)NCc2cccc(C)c2)CC1,train
NC(=O)C1CCCN1C(=O)c1cnc2ccccc2n1,train
CC(NCc1cccnc1)C(=O)c1ccc(N)cc1,train
COc1cccc(NC(=O)N2CC(c3nc(C)no3)C2)c1OC,train
Cc1ccc(C(=O)CCC(=O)Nc2c[nH]ccc2=O)s1,train
CCC(C)C(=O)NCC(=O)Nc1nnc2ccccn12,train
NC(=O)c1cncc(-n2ccnc2-c2ccccn2)c1,train
COCCCNC(=O)NC(C)c1ccc(C(C)C)cc1,train
CC(C)c1nc(CN(C)C(=O)c2cn3cc(Cl)ccc3n2)no1,train
CC(=O)Nc1ccc(F)c(NC(=O)NCC(C)(C)c2cccs2)c1,train
CCN(Cc1nc(-c2ccccc2)no1)C(=O)C(C)(C)C,train
COC(=O)C1CC2c3ccccc3N(C(C)=O)C2N1C(=O)OC,train
Cc1cc(C(=O)N(C)c2ccc(F)c(F)c2)c(C)n1-c1nccs1,train
Cc1nc2ccc(NC(=O)c3cncc(-c4cnn(C)c4)c3)cc2s1,train
CCN(CC)C(=O)CCNC(=O)NCc1sccc1C,train
CCCOc1cc(NCc2ccncc2)nc(CC)n1,train
CC1CCN(C(=O)C(C)Sc2nnc(N)[nH]2)CC1,train
CSc1cccc(NC(=O)c2ccc(C(C)=O)s2)c1,train
O=C(CCCOc1ccc2c(c1)CCC(=O)N2)Nc1cn[nH]c1,train
CCC(C)NC(=O)CSc1cc(=O)n(C)c2cc(Cl)ccc12,train
CC(Cc1ccccc1F)C(=O)Nc1cccc(-n2cnnc2)c1,train
CC(C)CN1CCOC(CNC(=O)CNc2ccc(Cl)cc2)C1,train
CCOC(CC)C(=O)Nc1cc2c(cc1Cl)NC(=O)CO2,train
C#Cc1cccc(NCC(=O)N2CCCCCC2)c1,train
COc1ccc(CNc2cc(C)c3nc(N)nn3c2)cc1,train
O=C1CCC(C(=O)N2CCCC2CC2CCCCC2)N1,train
CCCn1c(=O)c2sccc2n(CC(=O)N2CCCCC2C)c1=O,train
COc1ccccc1C(=O)N(C)Cc1cccc(C#N)c1,train
O=C(C1CCC1)N1CCc2onc(-c3ccncc3)c2C1,train
CC(=O)Nc1nnc(-c2cccc(S(C)(=O)=O)c2)o1,train
C=CCNC(=O)N1CCC2(CCCN(CC3CCCCC3)C2=O)C1,train
CCn1c(C)cc(C(=O)NC2(C)Cc3ccccc3C2)c1C,train
Cc1cccc(C)c1NC(=O)CCc1ccccc1N,train
O=C(CO)N1CCC2C1CC(=O)N2c1cccnc1,train
COc1c(CN2CCOC3CCCCC32)c(C)nn1C,train
Cc1nnc(SCc2nc(N)nc(Nc3ccccc3C)n2)s1,train
NC(=O)Nc1ccc(C(=O)NCCc2ccc(OC(F)F)cc2)cc1,train
Cc1cc(N(C)C)nc(CNC(=O)c2snnc2C)n1,train
COC(=O)c1ccc(CCNC(=O)CN2CCCCCC2=O)cc1,train
Cc1ccc(N2CCOCC2)cc1Br,train
Cc1ccnc(NC(=O)CCc2nc(-c3cccnc3)no2)c1,train
CCN(CC)C(=O)c1cnc2c(c1)ncn2CCc1ccccc1,train
CCN(CC1CCCO1)C(=O)Nc1ccn(-c2ccccc2)n1,train
COc1cccc(-c2ccnc3nc(C(F)(F)F)nn23)c1,train
Nc1ccc2c(c1)N(Cc1ccccc1F)C(=O)CS2,train
N#CCCN(CC1CC1)C(=O)Cc1ccc(Cl)cc1,train
CC(NC(=O)CSc1nncn1C(C)C)c1ccc(F)cc1F,train
CNC(Cc1ccc(F)c(F)c1F)C(F)(F)F,train
CCCNC(=O)C12CCC(=O)N1c1ccccc1S2,train
C=CCCC(=O)N1CCc2nc(NC(=O)NC(C)C)sc2C1,train
C=CCCC(=O)N1CCc2nc(NC(C)=O)sc2C1,train
COc1cc(C(N)C(F)(F)F)cc(Cl)c1O,train
CCC(C)C(NC(=O)c1cccc(Br)c1Cl)C(N)=O,train
Cn1cc(NC(=O)NCCc2ccc(C(F)(F)F)cc2)cn1,train
CCn1cnnc1CNC(=O)C1CC(=O)N(c2cccc(Cl)c2)C1,train
CCc1nc2n(n1)CCCC2NC(=O)Nc1ccc(OC)c(C)c1,train
CCCCN(CC)C(=O)Nn1cnc2ccccc21,train
CCCc1nnsc1C(=O)Nc1nnc(-c2ccccc2OC)o1,train
CC(=O)N1CCC(NC(=O)COc2ccc(Cl)cc2)CC1,train
COc1ccc(CCCC(=O)N2CCOCC2C2CC2)c(OC)c1,train
CCS(=O)(=O)N1CCC(C(=O)Nc2ccc(C)cc2O)CC1,train
N#CCCN1CCN(C(=O)c2ccc(OCC3CCCO3)cc2)CC1,train
O=C(Cc1cc(Br)ccc1F)NCc1csc(=O)[nH]1,train
O=C(CSc1nc(-c2ccccc2)cc(=O)[nH]1)NC1CCCC1,train
CN(CCO)c1ccc(Br)cc1C#N,train
O=C(CCC1CCCC1)Nc1cccc(-c2nnco2)c1,train
CC(C)CNC(=O)C(Cc1ccccc1)NC(=O)c1cccs1,train
COc1ccc(OC)c(S(=O)(=O)NCC(O)c2ccc(C)o2)c1,train
CC(NC(=O)c1ccc(O)cc1F)c1cn(-c2ccccc2)nn1,train
O=C(NC1CCCNC1=O)c1cc2c(F)cccc2s1,train
CCc1cc(C(=O)Nc2nccs2)sc1C,train
COC(=O)N1CCC(NS(=O)(=O)c2ccc(Cl)cc2)CC1,train
CCc1ccccc1CNS(=O)(=O)Cc1cccc(F)c1,train
OC(CNc1ncnc2[nH]cnc12)c1ccc(Cl)cc1,train
COc1cc(O)ccc1C1CC(=O)Nc2c1c(=O)nc(SC)n2C,train
NC(=O)CN(C(=O)c1ccccc1O)C1CCCC1,train
O=c1c2ccc(Cl)cc2ncn1CC1CCCO1,train
CN(C(=O)c1cccc(NC(N)=O)c1)c1ccc(F)c(F)c1,train
CSc1ccc(C)c(C(=O)N(C)CC(=O)NC(C)C)c1,train
Cc1cccc(C(=O)N2CCN(c3ncccc3C#N)CC2)c1,train
Cn1nccc1CNc1cc(C(F)(F)F)nc(-c2ccncc2)n1,train
Cc1cccc(NC(=O)CC2=Nc3ccccc3S(=O)(=O)N2)c1C,train
COCCN1C(=O)Cc2ccccc2C1C(=O)N1CCCC1,train
CC(C)N1C(=O)C(c2ccccc2)Oc2ccc(CO)cc21,train
Cc1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1,train
COc1ccc(C(=O)NCc2noc(C)n2)cc1OC,train
COc1ccc(OC)c(C=C2CCn3c2nc(=O)c2ccccc23)c1,train
COCCN1CCN(C(=O)C2(C)CCCc3ccccc32)CC1=O,train
CCc1nc(CC(=O)Nc2ccc(F)cc2Br)cs1,train
CCNC(=O)c1cccc(CNC(=O)NC2CCC(O)CC2)c1,train
Cc1nc(N(C)C(C)c2c(C)n[nH]c2C)c2nc(C)oc2n1,train
